gene_id	mean_nucA_count	mean_nucC_count	mean_nucG_count	mean_nucT_count	mean_nucN_count	mean_nucO_count	mean_gene_length	mean_gc_content
ENSFDAG00000018667	89.0	74.0	69.0	77.0	0.0	0.0	309.0	0.462783171521
ENSFDAG00000007238	413.0	604.25	578.75	560.0	0.0	0.0	2156.0	0.548701298701
ENSFDAG00000001354	77.0	71.0	88.0	81.0	0.0	0.0	317.0	0.501577287066
ENSFDAG00000022861	115.0	97.0	84.0	105.0	0.0	0.0	401.0	0.451371571072
ENSFDAG00000022862	629.0	652.0	470.0	663.0	0.0	0.0	2414.0	0.464788732394
ENSFDAG00000006774	438.0	412.0	369.0	515.0	0.0	0.0	1734.0	0.450403690888
ENSFDAG00000017081	1145.5	982.0	1019.0	881.0	0.0	0.0	4027.5	0.496834264432
ENSFDAG00000006782	307.0	342.0	368.0	331.0	0.0	0.0	1348.0	0.526706231454
ENSFDAG00000022863	198.0	141.0	146.0	138.0	0.0	0.0	623.0	0.460674157303
ENSFDAG00000007294	362.0	416.0	371.0	459.0	0.0	0.0	1608.0	0.489427860697
ENSFDAG00000013254	526.0	427.0	462.0	497.0	0.0	0.0	1912.0	0.464958158996
ENSFDAG00000013317	294.0	287.0	206.0	497.0	0.0	0.0	1284.0	0.383956386293
ENSFDAG00000008420	979.0	783.0	735.0	1041.0	0.0	0.0	3538.0	0.429055963821
ENSFDAG00000006660	1000.0	716.0	812.0	958.0	0.0	0.0	3486.0	0.438324727481
ENSFDAG00000007170	84.0	142.0	129.0	56.0	0.0	0.0	411.0	0.659367396594
ENSFDAG00000012627	67.0	78.0	86.0	51.0	0.0	0.0	282.0	0.581560283688
ENSFDAG00000007315	37.0	107.0	103.0	65.0	0.0	0.0	312.0	0.673076923077
ENSFDAG00000007829	60.0	129.0	142.0	92.0	0.0	0.0	423.0	0.640661938534
ENSFDAG00000018933	60.0	106.0	117.0	98.0	0.0	0.0	381.0	0.58530183727
ENSFDAG00000018448	85.0	135.0	127.0	64.0	0.0	0.0	411.0	0.637469586375
ENSFDAG00000011861	227.0	259.0	297.0	210.0	0.0	0.0	993.0	0.559919436052
ENSFDAG00000019235	63.0	100.0	108.0	41.0	0.0	0.0	312.0	0.666666666667
ENSFDAG00000018565	113.0	189.0	166.0	183.0	0.0	0.0	651.0	0.545314900154
ENSFDAG00000016405	176.0	177.0	192.0	228.0	0.0	0.0	773.0	0.477360931436
ENSFDAG00000011504	264.0	298.0	287.0	264.0	0.0	0.0	1113.0	0.525606469003
ENSFDAG00000007449	184.0	214.0	211.0	51.0	0.0	0.0	660.0	0.643939393939
ENSFDAG00000008354	474.0	409.0	399.0	342.0	0.0	0.0	1624.0	0.497536945813
ENSFDAG00000019037	90.0	125.0	117.0	49.0	0.0	0.0	381.0	0.635170603675
ENSFDAG00000018546	59.0	98.0	89.0	66.0	0.0	0.0	312.0	0.599358974359
ENSFDAG00000018782	88.0	125.0	118.0	50.0	0.0	0.0	381.0	0.637795275591
ENSFDAG00000019142	47.0	117.0	125.0	92.0	0.0	0.0	381.0	0.635170603675
ENSFDAG00000018838	76.0	136.0	136.0	45.0	0.0	0.0	393.0	0.692111959288
ENSFDAG00000015246	94.0	118.0	106.0	63.0	0.0	0.0	381.0	0.587926509186
ENSFDAG00000019500	64.0	102.0	106.0	40.0	0.0	0.0	312.0	0.666666666667
ENSFDAG00000007762	661.0	622.0	593.0	661.0	65.0	0.0	2602.0	0.466948501153
ENSFDAG00000019100	96.0	121.0	114.0	50.0	0.0	0.0	381.0	0.616797900262
ENSFDAG00000018466	93.0	122.0	115.0	51.0	0.0	0.0	381.0	0.622047244094
ENSFDAG00000019154	50.0	104.0	96.0	62.0	0.0	0.0	312.0	0.641025641026
ENSFDAG00000010432	1464.0	1123.0	1195.0	1324.0	0.0	0.0	5106.0	0.453975714845
ENSFDAG00000016942	869.0	904.0	825.0	1003.0	0.0	0.0	3601.0	0.480144404332
ENSFDAG00000020509	25.0	16.0	11.0	25.0	0.0	0.0	77.0	0.350649350649
ENSFDAG00000015429	364.0	466.0	478.0	335.0	0.0	0.0	1643.0	0.574558734023
ENSFDAG00000009840	311.0	256.0	243.0	429.0	0.0	0.0	1239.0	0.402744148507
ENSFDAG00000022864	182.0	146.0	152.0	271.0	0.0	0.0	751.0	0.396804260985
ENSFDAG00000002510	28.0	27.0	30.0	33.0	0.0	0.0	118.0	0.483050847458
ENSFDAG00000003158	121.0	107.0	85.0	128.0	0.0	0.0	441.0	0.43537414966
ENSFDAG00000003794	29.0	38.0	53.0	33.0	0.0	0.0	153.0	0.59477124183
ENSFDAG00000018296	369.0	428.0	372.0	508.0	0.0	0.0	1677.0	0.477042337507
ENSFDAG00000002699	70.0	96.0	110.0	54.0	0.0	0.0	330.0	0.624242424242
ENSFDAG00000021403	161.0	135.0	184.0	144.0	0.0	0.0	624.0	0.511217948718
ENSFDAG00000010214	414.0	635.0	549.0	562.0	0.0	0.0	2160.0	0.548148148148
ENSFDAG00000019067	877.0	1110.0	1053.0	969.0	0.0	0.0	4009.0	0.539536043901
ENSFDAG00000016743	258.0	216.0	246.0	282.0	0.0	0.0	1002.0	0.461077844311
ENSFDAG00000007920	1535.0	1239.5	1293.5	1636.0	0.0	0.0	5704.0	0.444074333801
ENSFDAG00000015877	622.0	546.0	503.0	711.0	0.0	0.0	2382.0	0.440386230059
ENSFDAG00000008442	467.0	219.0	262.0	394.0	0.0	0.0	1342.0	0.358420268256
ENSFDAG00000002899	880.0	545.0	625.0	1000.0	0.0	0.0	3050.0	0.383606557377
ENSFDAG00000014465	579.0	551.0	647.0	686.0	0.0	0.0	2463.0	0.486398700771
ENSFDAG00000005226	32.0	29.0	37.0	29.0	0.0	0.0	127.0	0.51968503937
ENSFDAG00000016502	250.0	173.0	206.0	169.0	0.0	0.0	798.0	0.474937343358
ENSFDAG00000008606	3330.4	3801.4	3488.2	3885.0	0.0	0.0	14505.0	0.502557738711
ENSFDAG00000004543	43.0	23.0	24.0	34.0	0.0	0.0	124.0	0.379032258065
ENSFDAG00000025630	296.0	236.0	187.0	202.0	0.0	0.0	921.0	0.459283387622
ENSFDAG00000025631	95.0	90.0	96.0	90.0	0.0	0.0	371.0	0.501347708895
ENSFDAG00000011082	395.0	248.0	289.0	265.0	0.0	0.0	1197.0	0.448621553885
ENSFDAG00000019088	1295.0	1220.0	1219.0	978.0	48.0	0.0	4760.0	0.512394957983
ENSFDAG00000004498	90.0	80.0	85.0	103.0	0.0	0.0	358.0	0.460893854749
ENSFDAG00000025632	83.0	91.0	86.0	100.0	0.0	0.0	360.0	0.491666666667
ENSFDAG00000025633	58.0	75.0	73.0	114.0	0.0	0.0	320.0	0.4625
ENSFDAG00000025634	23.0	33.0	12.0	40.0	0.0	0.0	108.0	0.416666666667
ENSFDAG00000003851	333.0	438.0	477.0	402.0	0.0	0.0	1650.0	0.554545454545
ENSFDAG00000009529	1065.0	1004.0	805.0	1240.0	0.0	0.0	4114.0	0.439718035975
ENSFDAG00000000743	1160.0	1046.0	755.0	1309.0	0.0	0.0	4270.0	0.421779859485
ENSFDAG00000030149	111.0	89.5	88.0	69.0	0.0	0.0	357.5	0.496503496503
ENSFDAG00000030161	315.0	254.0	196.0	291.0	0.0	0.0	1056.0	0.426136363636
ENSFDAG00000013208	535.0	591.0	548.0	517.0	0.0	0.0	2191.0	0.519853947969
ENSFDAG00000030170	137.5	140.5	131.5	156.0	0.0	0.0	565.5	0.480990274094
ENSFDAG00000030190	251.0	145.0	154.5	253.0	0.0	0.0	803.5	0.372744243933
ENSFDAG00000014942	379.0	347.0	382.0	333.0	0.0	0.0	1441.0	0.505898681471
ENSFDAG00000000876	29.0	26.0	25.0	22.0	0.0	0.0	102.0	0.5
ENSFDAG00000000868	43.0	30.0	29.0	25.0	0.0	0.0	127.0	0.464566929134
ENSFDAG00000000061	23.0	19.0	14.0	27.0	0.0	0.0	83.0	0.397590361446
ENSFDAG00000000252	1613.5	1266.0	1265.0	1683.0	0.0	0.0	5827.5	0.43432003432
ENSFDAG00000008923	1227.0	741.0	695.0	1301.0	0.0	0.0	3964.0	0.362260343088
ENSFDAG00000030204	210.0	142.0	152.0	201.0	0.0	0.0	705.0	0.417021276596
ENSFDAG00000030214	270.5	195.0	220.5	260.5	0.0	0.0	946.5	0.438985736926
ENSFDAG00000030239	181.0	87.0	112.0	129.0	0.0	0.0	509.0	0.390962671906
ENSFDAG00000007612	218.5	198.5	137.5	261.5	0.0	0.0	816.0	0.411764705882
ENSFDAG00000002345	48.0	41.0	65.0	67.0	0.0	0.0	221.0	0.47963800905
ENSFDAG00000030251	308.0	154.0	236.0	238.0	0.0	0.0	936.0	0.416666666667
ENSFDAG00000003696	31.0	17.0	29.0	29.0	0.0	0.0	106.0	0.433962264151
ENSFDAG00000030263	72.0	82.0	74.0	98.0	0.0	0.0	326.0	0.478527607362
ENSFDAG00000000794	32.0	22.0	19.0	34.0	0.0	0.0	107.0	0.383177570093
ENSFDAG00000003291	327.0	282.0	275.0	299.0	0.0	0.0	1183.0	0.470836855452
ENSFDAG00000000112	30.0	22.0	25.0	30.0	0.0	0.0	107.0	0.439252336449
ENSFDAG00000029293	144.0	85.0	100.0	165.0	0.0	0.0	494.0	0.374493927126
ENSFDAG00000029302	196.0	142.0	114.0	159.0	0.0	0.0	611.0	0.418985270049
ENSFDAG00000029312	272.0	165.0	155.0	251.0	0.0	0.0	843.0	0.379596678529
ENSFDAG00000029319	558.0	574.0	567.0	531.0	25.0	0.0	2255.0	0.505986696231
ENSFDAG00000029329	361.0	382.0	309.0	333.0	59.0	0.0	1444.0	0.478531855956
ENSFDAG00000015798	700.0	614.0	659.5	804.0	0.0	0.0	2777.5	0.458505850585
ENSFDAG00000029336	222.0	207.0	175.0	191.0	0.0	0.0	795.0	0.480503144654
ENSFDAG00000029343	54.0	46.0	50.0	43.0	0.0	0.0	193.0	0.497409326425
ENSFDAG00000003289	34.0	28.0	28.0	48.0	0.0	0.0	138.0	0.405797101449
ENSFDAG00000029353	302.5	258.0	261.5	318.5	0.0	0.0	1140.5	0.455501972819
ENSFDAG00000029365	155.0	92.0	103.0	144.0	0.0	0.0	494.0	0.394736842105
ENSFDAG00000029371	53.0	47.0	63.0	61.0	0.0	0.0	224.0	0.491071428571
ENSFDAG00000029379	73.0	74.0	61.0	107.0	0.0	0.0	315.0	0.428571428571
ENSFDAG00000029386	61.0	43.0	48.0	72.0	0.0	0.0	224.0	0.40625
ENSFDAG00000017912	536.0	318.0	360.0	363.0	0.0	0.0	1577.0	0.429930247305
ENSFDAG00000020165	71.0	75.0	68.0	74.0	0.0	0.0	288.0	0.496527777778
ENSFDAG00000010880	377.0	253.0	301.0	338.0	0.0	0.0	1269.0	0.436564223798
ENSFDAG00000004175	41.0	20.0	28.0	52.0	0.0	0.0	141.0	0.340425531915
ENSFDAG00000029393	150.0	128.0	149.0	181.0	0.0	0.0	608.0	0.455592105263
ENSFDAG00000017475	365.0	220.0	308.0	295.0	0.0	0.0	1188.0	0.444444444444
ENSFDAG00000017482	551.0	594.0	656.0	709.0	0.0	0.0	2510.0	0.498007968127
ENSFDAG00000029398	64.0	46.0	83.0	60.0	0.0	0.0	253.0	0.509881422925
ENSFDAG00000029421	443.0	338.0	418.0	453.0	0.0	0.0	1652.0	0.457627118644
ENSFDAG00000029424	163.0	155.5	137.0	216.0	0.0	0.0	671.5	0.435591958302
ENSFDAG00000029427	80.0	57.0	47.0	48.0	0.0	0.0	232.0	0.448275862069
ENSFDAG00000029431	109.0	77.5	71.0	112.0	0.0	0.0	369.5	0.401894451962
ENSFDAG00000016921	26.0	25.0	20.0	35.0	0.0	0.0	106.0	0.424528301887
ENSFDAG00000029436	248.666666667	213.0	221.333333333	249.333333333	0.0	0.0	932.333333333	0.46585627458
ENSFDAG00000029451	82.0	104.0	101.0	118.0	0.0	0.0	405.0	0.506172839506
ENSFDAG00000001146	1171.5	1216.5	1234.0	1026.0	0.0	0.0	4648.0	0.527216006885
ENSFDAG00000019346	421.0	410.0	340.0	627.0	0.0	0.0	1798.0	0.417130144605
ENSFDAG00000001419	36.0	20.0	23.0	28.0	0.0	0.0	107.0	0.401869158879
ENSFDAG00000002342	36.0	36.0	29.0	32.0	0.0	0.0	133.0	0.488721804511
ENSFDAG00000016759	1087.0	946.0	941.0	957.0	0.0	0.0	3931.0	0.480030526584
ENSFDAG00000002144	82.0	82.0	93.0	68.0	0.0	0.0	325.0	0.538461538462
ENSFDAG00000011730	272.0	282.0	250.0	267.0	0.0	0.0	1071.0	0.496732026144
ENSFDAG00000006439	220.0	313.0	217.0	357.0	0.0	0.0	1107.0	0.478771454381
ENSFDAG00000013094	2825.0	2374.0	2263.0	2319.0	117.0	0.0	9898.0	0.468478480501
ENSFDAG00000012064	68.0	89.0	70.0	91.0	0.0	0.0	318.0	0.5
ENSFDAG00000014592	556.0	626.0	706.0	486.0	0.0	0.0	2374.0	0.561078348778
ENSFDAG00000029457	128.0	178.0	130.0	199.0	0.0	0.0	635.0	0.485039370079
ENSFDAG00000000243	38.0	26.0	34.0	38.0	0.0	0.0	136.0	0.441176470588
ENSFDAG00000009201	824.0	1403.0	1202.0	861.0	0.0	0.0	4290.0	0.607226107226
ENSFDAG00000019024	1415.0	1943.0	1996.0	1676.0	0.0	0.0	7030.0	0.560312944523
ENSFDAG00000010011	114.0	95.0	81.0	85.0	0.0	0.0	375.0	0.469333333333
ENSFDAG00000029462	775.0	778.0	733.0	839.0	0.0	0.0	3125.0	0.48352
ENSFDAG00000015493	326.0	768.0	612.0	508.0	0.0	0.0	2214.0	0.623306233062
ENSFDAG00000029466	812.0	627.0	674.0	727.5	0.0	0.0	2840.5	0.458017954585
ENSFDAG00000012024	806.0	1004.0	1022.0	857.0	0.0	0.0	3689.0	0.549200325291
ENSFDAG00000003339	31.0	17.0	25.0	42.0	0.0	0.0	115.0	0.365217391304
ENSFDAG00000029484	130.0	153.0	231.0	152.0	0.0	0.0	666.0	0.576576576577
ENSFDAG00000010030	1418.0	1887.0	1835.0	1471.0	0.0	0.0	6611.0	0.563001058841
ENSFDAG00000000148	177.0	327.0	303.0	198.0	0.0	0.0	1005.0	0.626865671642
ENSFDAG00000029490	186.0	266.0	201.0	197.0	0.0	0.0	850.0	0.549411764706
ENSFDAG00000029494	237.0	241.0	259.0	317.0	0.0	0.0	1054.0	0.474383301708
ENSFDAG00000008188	617.0	562.0	518.0	603.0	0.0	0.0	2300.0	0.469565217391
ENSFDAG00000003070	1048.0	902.0	889.0	988.0	0.0	0.0	3827.0	0.467990593154
ENSFDAG00000007308	3233.0	1695.0	1799.0	2622.0	0.0	0.0	9349.0	0.373729810675
ENSFDAG00000014940	715.0	582.0	653.0	775.0	0.0	0.0	2725.0	0.453211009174
ENSFDAG00000002807	511.333333333	662.333333333	546.0	575.333333333	0.0	0.0	2295.0	0.526506899056
ENSFDAG00000010433	56.0	67.0	86.0	58.0	0.0	0.0	267.0	0.573033707865
ENSFDAG00000007247	136.0	306.0	220.0	250.0	0.0	0.0	912.0	0.576754385965
ENSFDAG00000020185	97.0	190.0	151.0	90.0	0.0	0.0	528.0	0.645833333333
ENSFDAG00000010530	389.0	446.0	449.0	275.0	0.0	0.0	1559.0	0.574085952534
ENSFDAG00000003621	291.0	365.0	418.0	314.0	0.0	0.0	1388.0	0.564121037464
ENSFDAG00000010348	330.0	481.0	424.0	295.0	0.0	0.0	1530.0	0.591503267974
ENSFDAG00000011297	124.0	220.0	220.0	132.0	0.0	0.0	696.0	0.632183908046
ENSFDAG00000028029	296.0	302.0	333.0	271.0	0.0	0.0	1202.0	0.528286189684
ENSFDAG00000020705	56.0	63.0	61.0	66.0	0.0	0.0	246.0	0.50406504065
ENSFDAG00000014844	94.0	55.0	54.0	61.0	0.0	0.0	264.0	0.412878787879
ENSFDAG00000010010	759.0	1209.0	1255.0	938.0	0.0	0.0	4161.0	0.592165344869
ENSFDAG00000005722	672.0	1013.33333333	974.333333333	727.333333333	27.0	0.0	3414.0	0.582210505761
ENSFDAG00000011749	123.0	228.5	224.5	129.0	0.0	0.0	705.0	0.642553191489
ENSFDAG00000005624	1452.0	1523.0	1479.0	1703.0	0.0	0.0	6157.0	0.487575117752
ENSFDAG00000017594	599.0	658.0	614.0	684.0	0.0	0.0	2555.0	0.497847358121
ENSFDAG00000028031	258.0	297.0	255.5	346.5	0.0	0.0	1157.0	0.477528089888
ENSFDAG00000028035	240.0	189.0	214.0	222.5	0.0	0.0	865.5	0.465626805315
ENSFDAG00000011023	733.0	625.0	685.0	642.0	0.0	0.0	2685.0	0.487895716946
ENSFDAG00000016683	485.0	688.0	706.0	422.0	0.0	0.0	2301.0	0.605823554976
ENSFDAG00000011108	905.0	1206.0	1333.0	803.0	0.0	0.0	4247.0	0.597833765011
ENSFDAG00000010090	786.0	994.5	1076.5	780.5	0.0	0.0	3637.5	0.569347079038
ENSFDAG00000012963	2782.0	1908.0	2027.0	2277.0	0.0	0.0	8994.0	0.437513898154
ENSFDAG00000004815	208.0	262.0	282.0	211.0	0.0	0.0	963.0	0.564901349948
ENSFDAG00000015973	187.0	285.0	251.0	198.0	0.0	0.0	921.0	0.581976112921
ENSFDAG00000017615	466.0	737.0	654.0	453.0	0.0	0.0	2310.0	0.602164502165
ENSFDAG00000028038	177.0	230.0	258.0	234.0	0.0	0.0	899.0	0.542825361513
ENSFDAG00000015044	335.0	502.0	492.0	445.0	0.0	0.0	1774.0	0.5603156708
ENSFDAG00000019327	1010.0	1210.0	1192.0	1179.0	0.0	0.0	4591.0	0.523197560444
ENSFDAG00000028040	459.0	455.5	522.0	401.0	0.0	0.0	1837.5	0.531972789116
ENSFDAG00000028045	219.0	336.0	296.0	194.0	0.0	0.0	1045.0	0.604784688995
ENSFDAG00000028049	270.5	371.0	383.0	234.0	0.0	0.0	1258.5	0.599125943584
ENSFDAG00000016057	840.0	928.5	898.0	908.0	0.0	0.0	3574.5	0.510980556721
ENSFDAG00000016285	24.0	23.0	23.0	37.0	0.0	0.0	107.0	0.429906542056
ENSFDAG00000006528	1241.0	994.0	852.0	1128.0	0.0	0.0	4215.0	0.437959667853
ENSFDAG00000008788	1148.0	1008.0	998.0	1097.0	0.0	0.0	4251.0	0.471888967302
ENSFDAG00000016752	687.0	706.5	738.0	516.0	0.0	0.0	2647.5	0.545609065156
ENSFDAG00000013034	1388.0	1464.0	1358.0	1836.0	0.0	0.0	6046.0	0.466754879259
ENSFDAG00000005585	419.0	351.0	369.0	321.0	0.0	0.0	1460.0	0.493150684932
ENSFDAG00000019097	441.0	437.0	431.0	455.0	0.0	0.0	1764.0	0.492063492063
ENSFDAG00000010025	211.0	127.0	143.0	159.0	0.0	0.0	640.0	0.421875
ENSFDAG00000005616	3748.0	3626.0	3667.0	3083.0	0.0	0.0	14124.0	0.516355140187
ENSFDAG00000010900	680.0	973.0	956.0	612.0	0.0	0.0	3221.0	0.598882334679
ENSFDAG00000007928	766.0	978.0	1000.0	963.0	0.0	0.0	3707.0	0.533585109253
ENSFDAG00000004869	38.0	22.0	32.0	52.0	0.0	0.0	144.0	0.375
ENSFDAG00000013339	44.0	33.0	18.0	35.0	0.0	0.0	130.0	0.392307692308
ENSFDAG00000001260	68.0	67.0	52.0	62.0	0.0	0.0	249.0	0.477911646586
ENSFDAG00000008863	2878.0	2225.0	2022.0	3113.0	0.0	0.0	10238.0	0.414827114671
ENSFDAG00000013512	717.0	760.0	754.0	838.0	0.0	0.0	3069.0	0.493320299772
ENSFDAG00000000726	211.0	201.0	243.0	190.0	0.0	0.0	845.0	0.525443786982
ENSFDAG00000019512	752.0	811.0	891.0	805.0	0.0	0.0	3259.0	0.522246087757
ENSFDAG00000020102	87.0	91.0	86.0	63.0	0.0	0.0	327.0	0.54128440367
ENSFDAG00000020396	473.0	298.0	325.0	407.0	0.0	0.0	1503.0	0.414504324684
ENSFDAG00000020565	32.0	24.0	35.0	28.0	0.0	0.0	119.0	0.495798319328
ENSFDAG00000009639	313.0	412.0	317.0	446.0	0.0	0.0	1488.0	0.489919354839
ENSFDAG00000018021	985.0	905.0	843.0	938.0	0.0	0.0	3671.0	0.476164532825
ENSFDAG00000001962	1267.0	1616.0	1451.0	1613.0	0.0	0.0	5947.0	0.51572221288
ENSFDAG00000028987	80.0	135.0	144.0	81.0	0.0	0.0	440.0	0.634090909091
ENSFDAG00000028993	205.0	248.0	243.0	219.0	0.0	0.0	915.0	0.536612021858
ENSFDAG00000010821	2200.0	2367.0	2396.0	1374.0	0.0	0.0	8337.0	0.571308624205
ENSFDAG00000009210	1065.33333333	1328.66666667	1269.0	1126.66666667	0.0	0.0	4789.66666667	0.542348110516
ENSFDAG00000011148	239.0	327.5	305.5	233.5	0.0	0.0	1105.5	0.572591587517
ENSFDAG00000014786	462.0	323.0	370.0	363.0	0.0	0.0	1518.0	0.45652173913
ENSFDAG00000014097	337.0	472.0	424.0	463.0	0.0	0.0	1696.0	0.528301886792
ENSFDAG00000016642	76.0	103.5	102.0	68.5	0.0	0.0	350.0	0.587142857143
ENSFDAG00000005642	122.0	113.0	161.0	83.0	0.0	0.0	479.0	0.572025052192
ENSFDAG00000007932	1698.0	1332.0	1209.0	1769.0	0.0	0.0	6008.0	0.42293608522
ENSFDAG00000008149	914.0	670.0	776.0	888.0	1.0	0.0	3249.0	0.445060018467
ENSFDAG00000015914	362.0	404.25	420.75	434.0	0.0	0.0	1621.0	0.50894509562
ENSFDAG00000020203	34.0	28.0	24.0	21.0	0.0	0.0	107.0	0.485981308411
ENSFDAG00000017960	384.0	262.333333333	301.333333333	256.333333333	0.0	0.0	1204.0	0.468161683278
ENSFDAG00000004399	1185.5	697.0	715.0	1219.5	0.0	0.0	3817.0	0.369924024103
ENSFDAG00000006854	264.0	71.0	154.0	141.0	0.0	0.0	630.0	0.357142857143
ENSFDAG00000017299	2074.0	1731.0	1699.0	2135.0	0.0	0.0	7639.0	0.44901165074
ENSFDAG00000012242	350.0	372.0	395.0	401.0	0.0	0.0	1518.0	0.505270092227
ENSFDAG00000012780	107.0	68.0	58.0	70.0	0.0	0.0	303.0	0.415841584158
ENSFDAG00000031147	212.0	211.0	213.0	256.0	0.0	0.0	892.0	0.47533632287
ENSFDAG00000031160	101.0	76.0	96.0	80.0	0.0	0.0	353.0	0.487252124646
ENSFDAG00000019652	206.5	296.0	283.0	230.5	0.0	0.0	1016.0	0.569881889764
ENSFDAG00000020671	814.0	737.0	696.0	802.0	0.0	0.0	3049.0	0.469990160708
ENSFDAG00000031169	185.0	161.0	155.0	206.0	0.0	0.0	707.0	0.446958981612
ENSFDAG00000019649	219.0	294.0	267.0	294.0	0.0	0.0	1074.0	0.522346368715
ENSFDAG00000013118	633.5	989.5	1073.0	831.5	0.0	0.0	3527.5	0.584691708009
ENSFDAG00000031178	1155.0	1484.0	1408.0	1219.0	0.0	0.0	5266.0	0.549183440942
ENSFDAG00000031184	365.0	339.0	356.0	313.0	0.0	0.0	1373.0	0.506190823015
ENSFDAG00000001320	28.0	21.0	23.0	35.0	0.0	0.0	107.0	0.411214953271
ENSFDAG00000016986	105.0	83.0	119.0	141.0	0.0	0.0	448.0	0.450892857143
ENSFDAG00000031190	75.0	71.0	68.0	106.0	0.0	0.0	320.0	0.434375
ENSFDAG00000031196	66.0	90.0	55.0	35.0	0.0	0.0	246.0	0.589430894309
ENSFDAG00000031203	248.0	343.0	235.0	334.0	0.0	0.0	1160.0	0.498275862069
ENSFDAG00000031210	66.0	91.0	100.0	77.0	0.0	0.0	334.0	0.571856287425
ENSFDAG00000031216	318.0	305.0	345.0	367.0	0.0	0.0	1335.0	0.486891385768
ENSFDAG00000006242	254.0	210.0	272.0	283.0	0.0	0.0	1019.0	0.473012757605
ENSFDAG00000031222	84.0	58.0	67.5	74.5	0.0	0.0	284.0	0.441901408451
ENSFDAG00000031233	145.0	213.0	184.0	195.0	0.0	0.0	737.0	0.538670284939
ENSFDAG00000031242	75.0	78.0	79.0	67.0	0.0	0.0	299.0	0.52508361204
ENSFDAG00000018214	32.0	21.0	15.0	28.0	0.0	0.0	96.0	0.375
ENSFDAG00000024261	128.0	82.0	114.0	91.0	0.0	0.0	415.0	0.472289156627
ENSFDAG00000024264	241.0	218.0	178.0	188.0	0.0	0.0	825.0	0.48
ENSFDAG00000024267	158.0	135.0	140.0	103.0	0.0	0.0	536.0	0.513059701493
ENSFDAG00000024270	163.0	185.0	143.0	182.0	0.0	0.0	673.0	0.487369985141
ENSFDAG00000024273	279.0	224.0	248.0	207.0	0.0	0.0	958.0	0.492693110647
ENSFDAG00000024274	73.0	67.0	54.0	52.0	0.0	0.0	246.0	0.491869918699
ENSFDAG00000024275	67.0	49.0	57.0	56.0	0.0	0.0	229.0	0.46288209607
ENSFDAG00000024277	201.0	186.5	153.5	241.0	0.0	0.0	782.0	0.434782608696
ENSFDAG00000024280	290.0	237.0	227.0	278.0	0.0	0.0	1032.0	0.449612403101
ENSFDAG00000018160	1570.0	2091.0	1927.0	1278.0	0.0	0.0	6866.0	0.585202446839
ENSFDAG00000020304	18.0	24.0	32.0	37.0	0.0	0.0	111.0	0.504504504505
ENSFDAG00000018557	404.0	511.0	450.0	363.0	0.0	0.0	1728.0	0.556134259259
ENSFDAG00000001079	300.0	421.0	456.0	302.0	0.0	0.0	1479.0	0.592968221771
ENSFDAG00000018878	553.0	475.0	535.0	468.0	0.0	0.0	2031.0	0.497291974397
ENSFDAG00000019403	282.0	508.0	499.0	402.0	0.0	0.0	1691.0	0.595505617978
ENSFDAG00000002884	925.0	892.0	830.0	1129.0	0.0	0.0	3776.0	0.456038135593
ENSFDAG00000007993	265.0	208.0	209.0	263.0	0.0	0.0	945.0	0.44126984127
ENSFDAG00000030655	101.0	108.0	142.0	135.0	0.0	0.0	486.0	0.514403292181
ENSFDAG00000030663	292.0	299.0	218.0	279.0	0.0	0.0	1088.0	0.475183823529
ENSFDAG00000030679	106.0	55.0	60.0	66.0	0.0	0.0	287.0	0.400696864111
ENSFDAG00000030692	72.0	101.0	83.0	168.0	0.0	0.0	424.0	0.433962264151
ENSFDAG00000030706	197.0	166.5	207.5	183.0	0.0	0.0	754.0	0.496021220159
ENSFDAG00000030731	157.5	132.5	162.0	171.0	0.0	0.0	623.0	0.472712680578
ENSFDAG00000030751	295.0	217.0	228.0	239.0	0.0	0.0	979.0	0.454545454545
ENSFDAG00000030763	100.0	100.5	101.5	130.0	0.0	0.0	432.0	0.467592592593
ENSFDAG00000030773	130.0	110.0	120.0	142.0	0.0	0.0	502.0	0.458167330677
ENSFDAG00000030779	197.0	247.0	263.0	209.0	0.0	0.0	916.0	0.556768558952
ENSFDAG00000030794	77.0	90.0	96.0	63.0	0.0	0.0	326.0	0.570552147239
ENSFDAG00000017714	317.0	562.0	554.0	312.0	0.0	0.0	1745.0	0.639541547278
ENSFDAG00000030801	239.5	298.0	339.0	245.5	0.0	0.0	1122.0	0.567736185383
ENSFDAG00000018143	414.0	366.0	421.0	333.0	0.0	0.0	1534.0	0.513037809648
ENSFDAG00000010749	773.0	867.0	887.0	828.0	0.0	0.0	3355.0	0.522801788376
ENSFDAG00000030831	204.0	278.0	278.0	195.0	0.0	0.0	955.0	0.58219895288
ENSFDAG00000030840	297.0	265.0	293.0	220.0	0.0	0.0	1075.0	0.519069767442
ENSFDAG00000030852	85.0	132.0	111.0	108.0	0.0	0.0	436.0	0.557339449541
ENSFDAG00000030864	204.0	179.0	148.0	188.0	0.0	0.0	719.0	0.454798331015
ENSFDAG00000014861	228.0	333.0	319.0	200.0	0.0	0.0	1080.0	0.603703703704
ENSFDAG00000031056	229.0	235.0	223.0	261.0	0.0	0.0	948.0	0.483122362869
ENSFDAG00000031065	87.0	103.5	140.0	81.0	0.0	0.0	411.5	0.591737545565
